target,model_label,prompt_mode,selection_rule,selected_spec,replicate,coefficient,value
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,126,intercept,-0.4446061097294106
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,126,log_needles,-2.39885235103323
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,127,intercept,-0.766577970675691
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,127,log_needles,-1.871400913425393
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,128,intercept,-1.130924393269895
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,128,log_needles,-2.062201643592441
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,129,intercept,-1.1710651919675146
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,129,log_needles,-1.904123507053739
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,130,intercept,-0.9844569087859328
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,130,log_needles,-1.8646295338100367
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,131,intercept,-1.5374286989409884
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,131,log_needles,-2.368630387090217
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,132,intercept,-0.8265554937545156
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,132,log_needles,-2.4354669956343495
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,133,intercept,-0.9740598301048362
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,133,log_needles,-2.3708938110344984
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,134,intercept,-0.967159311087354
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,134,log_needles,-1.9539951992429345
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,135,intercept,-0.5539116358248233
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,135,log_needles,-2.3021143027859727
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,136,intercept,-0.6519685135264373
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,136,log_needles,-1.7758778664173451
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,137,intercept,-0.7239660468647311
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,137,log_needles,-2.33074105724276
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,138,intercept,-0.4492156470258109
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,138,log_needles,-1.9363009906533466
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,139,intercept,-0.804053916273626
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,139,log_needles,-2.10747363852701
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,140,intercept,-1.0004272359280393
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,140,log_needles,-2.155811435428593
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,141,intercept,-0.9712346947870815
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,141,log_needles,-2.091798808760404
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,142,intercept,-1.2869434409703395
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,142,log_needles,-2.7427848624987488
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,143,intercept,-0.9854246454471394
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,143,log_needles,-1.9098275059106455
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,144,intercept,-1.0063215395777858
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,144,log_needles,-1.7668314500536915
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,145,intercept,-1.1448724852534093
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,145,log_needles,-1.9668093856603877
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,146,intercept,-0.8036227743394516
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,146,log_needles,-2.0720231472916306
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,147,intercept,-0.5955687279623219
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,147,log_needles,-1.4991345432032572
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,148,intercept,-0.677791833884319
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,148,log_needles,-1.7080796826067774
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,149,intercept,-0.9528076412437786
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,149,log_needles,-1.9683763551476667
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,150,intercept,-0.8407765116955594
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,150,log_needles,-2.5718067688448163
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,151,intercept,-0.44171226019986803
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,151,log_needles,-2.23416694770562
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,152,intercept,-1.0220355547331896
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,152,log_needles,-2.255213349727742
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,153,intercept,-0.6688818558014982
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,153,log_needles,-2.0682308565108096
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,154,intercept,-0.8682205860464831
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,154,log_needles,-1.9027612086857648
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,155,intercept,-1.0321970887306173
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,155,log_needles,-1.9477424349836652
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,156,intercept,-1.4821546148521654
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,156,log_needles,-2.775167686037624
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,157,intercept,-1.1812940016657667
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,157,log_needles,-2.6932589434634093
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,158,intercept,-1.086745970026095
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,158,log_needles,-2.3235388697897967
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,159,intercept,-0.9109248149827333
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,159,log_needles,-1.953201692973739
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,160,intercept,-1.3443970801986675
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,160,log_needles,-1.8891689286948001
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,161,intercept,-1.3616013909298912
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,161,log_needles,-2.1250664967027197
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,162,intercept,-0.6657552178564595
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,162,log_needles,-1.6476181460255226
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,163,intercept,-0.6193845245579215
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,163,log_needles,-1.9812380006259018
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,164,intercept,-0.9456598334269221
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,164,log_needles,-1.8336750641712891
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,165,intercept,-0.5072370936578491
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,165,log_needles,-1.919492624748764
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,166,intercept,-1.0089972435641572
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,166,log_needles,-2.3683652260890447
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,167,intercept,-0.5134729979640715
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,167,log_needles,-1.560585301648148
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,168,intercept,-0.8132109850246355
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,168,log_needles,-2.106711901104498
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,169,intercept,-0.6790611405764876
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,169,log_needles,-1.6902989824636847
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,170,intercept,-1.2288324663697106
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,170,log_needles,-1.872003130107644
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,171,intercept,-0.5334304461961675
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,171,log_needles,-1.5738094099047581
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,172,intercept,-0.2812687511767167
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,172,log_needles,-1.6948531223340126
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,173,intercept,-0.987340537345214
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,173,log_needles,-2.1661236433402706
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,174,intercept,-0.7096586298769589
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,174,log_needles,-1.8166480243263161
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,175,intercept,-0.7590293361792438
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,175,log_needles,-1.7299039980714777
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,176,intercept,-0.8351542757857076
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,176,log_needles,-1.9518808578243276
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,177,intercept,-1.1198154385588646
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,177,log_needles,-2.156894217225214
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,178,intercept,-1.0503131812656925
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,178,log_needles,-2.0975413000979755
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,179,intercept,-1.2081182537358075
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,179,log_needles,-2.2739403404104404
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,180,intercept,-0.3493518084688856
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,180,log_needles,-1.921086325377284
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,181,intercept,-0.9422679691836496
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,181,log_needles,-1.456733283267522
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,182,intercept,-0.47843494912484646
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,182,log_needles,-1.8804552802875878
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,183,intercept,-0.3220714095468582
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,183,log_needles,-1.8117650978112338
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,184,intercept,-0.5953071864443795
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,184,log_needles,-1.721520831341792
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,185,intercept,-1.0097059077393782
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,185,log_needles,-1.6671057037500032
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,186,intercept,-0.4121343652616932
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,186,log_needles,-1.9960371552455303
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,187,intercept,-1.4383834589223785
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,187,log_needles,-2.7442843717209433
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,188,intercept,-1.057063932931342
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,188,log_needles,-2.1379171804202626
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,189,intercept,-0.6616676706427863
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,189,log_needles,-2.0881988516844427
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,190,intercept,-0.8500682802694902
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,190,log_needles,-1.7444177729620387
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,191,intercept,-0.3468547819267476
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,191,log_needles,-2.15661651337357
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,192,intercept,-1.287744817260513
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,192,log_needles,-2.4658660116747613
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,193,intercept,-0.4539660129239411
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,193,log_needles,-1.8597419167452118
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,194,intercept,-0.7002551278102993
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,194,log_needles,-2.1051975082567567
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,195,intercept,-0.7276339460633227
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,195,log_needles,-1.9155503340139939
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,196,intercept,-0.4530564628608095
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,196,log_needles,-1.8911307161917565
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,197,intercept,-1.0077829412387942
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,197,log_needles,-2.3381319368706093
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,198,intercept,-0.8624348052238529
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,198,log_needles,-2.142523996400497
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,199,intercept,-0.7618381354256278
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,199,log_needles,-2.063329998101922
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,200,intercept,-1.1652402195425249
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,200,log_needles,-2.0446867589259266
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,201,intercept,-0.7396447755392888
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,201,log_needles,-2.1494004224149936
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,202,intercept,-0.8552314395703935
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,202,log_needles,-1.2588645484171515
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,203,intercept,-0.841357869779363
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,203,log_needles,-2.180870433766517
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,204,intercept,-0.6676066685754787
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,204,log_needles,-2.145913975704676
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,205,intercept,-0.31345583848417036
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,205,log_needles,-1.7210769528559067
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,206,intercept,-1.0727446624416148
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,206,log_needles,-1.9480538799195624
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,207,intercept,-1.0810077396557276
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,207,log_needles,-1.7235601482258363
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,208,intercept,-0.7010279173644192
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,208,log_needles,-1.923165787901196
exact,Qwen3-1.7B,direct,one_se,log_needles_only__identity__logistic__0.3,209,intercept,-0.9774724754045032
